Vertex	Degree	In-Degree	Out-Degree	Betweenness Centrality	Closeness Centrality	Eigenvector Centrality	HITS	Familial Group Centrality	Page Rank
http://www.lotuslandvineyards.com	41	29	12	2.828535906698135	0.796875	0.003925358926007732	[h:0.0000,a:0.0000]	25.5	0.004591027541206259
http://www.levieuxpin.ca	73	28	45	2.0494985884715664	0.6982248520710059	0.0017987686609851645	[h:0.0995,a:0.0718]	21.0	0.002348795069527879
http://www.littletribunefarmandwinery.com	13	4	9	6.819129293701165	0.5483870967741935	0.0013669816690551175	[h:0.0000,a:0.0000]	5.0	0.0018624450781532123
http://www.theviewwinery.com	77	21	56	20.776541099222413	0.7239263803680981	0.001633357040658437	[h:0.1114,a:0.0459]	26.5	0.0021751803649839425
http://www.altowinegroup.com	98	10	88	28.800998532868007	0.8309859154929579	0.0013249460773379497	[h:0.1579,a:0.0260]	68.5	0.001817865621885965
http://www.wildgoosewinery.com	97	12	85	27.108599542210484	0.8194444444444444	0.0013547275825728186	[h:0.1551,a:0.0319]	63.0	0.0018525686266664047
http://www.celistawine.com	11	10	1	0.0	0.36085626911314983	0.0023816046866818393	[h:0.0001,a:0.0061]	1.0	0.0030072036377725994
http://www.stagshollowwinery.com	97	69	28	27.108599542210484	0.8194444444444444	0.004590509850381969	[h:0.0683,a:0.1419]	63.0	0.0052722969609395815
http://www.millstonewinery.ca	44	13	31	69.81704661097226	0.8793103448275862	0.001726731805835007	[h:0.0000,a:0.0000]	41.5	0.0022801885241030243
http://www.summerhill.bc.ca	85	22	63	39.99609263037551	0.7612903225806451	0.0016625241306701946	[h:0.1237,a:0.0479]	42.0	0.0022081964955238775
http://www.stoneboatvineyards.com	70	48	22	0.11391880695940347	0.6519337016574586	0.0033566748124688748	[h:0.0555,a:0.1043]	7.0	0.003966568424357291
http://www.calliopewines.com	43	9	34	57.29037101722034	0.5363636363636364	0.0014368413447573484	[h:0.0478,a:0.0129]	8.5	0.0019482012191878557
http://www.sumacridge.com	101	18	83	32.44089135045674	0.8368794326241136	0.001485494745835308	[h:0.1586,a:0.0471]	74.5	0.002001917811467571
http://www.pacificbreezewinery.com	39	10	29	6.347337233544618	0.8095238095238095	0.0015510299230631153	[h:0.0000,a:0.0000]	10.5	0.002079280020688106
http://www.dirtylaundry.ca	102	92	10	37.7878266778123	0.8613138686131386	0.015134521917838845	[h:0.0242,a:0.1600]	89.5	0.014860009509503306
http://www.foxtrotwine.com	102	88	14	37.7878266778123	0.8613138686131386	0.010771089961167496	[h:0.0342,a:0.1582]	89.5	0.011066708267756846
http://www.littlestraw.bc.ca	76	63	13	19.33198047931292	0.7195121951219512	0.005826425873888104	[h:0.0340,a:0.1197]	20.5	0.006376588306264678
http://www.cedarcreek.bc.ca	87	51	36	47.29891529739584	0.7712418300653594	0.0027909283972740806	[h:0.0857,a:0.1103]	47.0	0.0034406228502901195
