Vertex	Degree	In-Degree	Out-Degree	Betweenness Centrality	Closeness Centrality	Eigenvector Centrality	HITS	Familial Group Centrality	Page Rank
http://www.lotuslandvineyards.com	42	30	12	0.10526315789473684	0.38565022421524664	0.003544272566254036	[h:0.0001,a:0.0001]	4.5	0.004189600624130409
http://www.levieuxpin.ca	100	41	59	3.220116925353116	0.5548387096774193	0.001958008333338721	[h:0.1086,a:0.0831]	27.5	0.0025284891715603953
http://www.littletribunefarmandwinery.com	24	7	17	5.914285714285715	0.294017094017094	0.0014183351028187793	[h:0.0000,a:0.0000]	4.5	0.0019197903141332906
http://www.theviewwinery.com	109	24	85	41.94959247185991	0.5810810810810811	0.0015598267289109345	[h:0.1355,a:0.0434]	94.5	0.002092507082748271
http://www.wildgoosewinery.com	104	13	91	10.522164262584978	0.5657894736842105	0.0013149277790422084	[h:0.1408,a:0.0280]	58.0	0.0018063745090289977
http://www.altowinegroup.com	104	11	93	10.522164262584978	0.5657894736842105	0.0012851916386320882	[h:0.1417,a:0.0236]	58.0	0.0017718436979887056
http://www.celistawine.com	12	10	2	0.0	0.30824372759856633	0.0016483342271382808	[h:0.0003,a:0.0079]	0.0	0.002187601454398555
http://www.stagshollowwinery.com	104	74	30	10.522164262584978	0.5657894736842105	0.004369794306672314	[h:0.0616,a:0.1255]	58.0	0.005027740596059167
http://www.millstonewinery.ca	51	14	37	217.21998110248882	0.39359267734553777	0.0016430467794952414	[h:0.0001,a:0.0000]	51.0	0.0021851576646555945
http://www.summerhill.bc.ca	111	25	86	44.7157582976481	0.5850340136054422	0.0015781776316040042	[h:0.1375,a:0.0455]	110.0	0.0021134321535757534
http://www.stoneboatvineyards.com	99	70	29	2.864445256179396	0.5530546623794211	0.00391760744507748	[h:0.0603,a:0.1218]	16.5	0.004566077304645517
http://www.calliopewines.com	60	12	48	85.3404365607843	0.43107769423558895	0.0013553618745770059	[h:0.0648,a:0.0201]	9.5	0.001854336059481935
http://www.sumacridge.com	109	25	84	32.315358743174315	0.5810810810810811	0.0015651820433745963	[h:0.1362,a:0.0470]	94.5	0.002097306448414141
http://www.pacificbreezewinery.com	47	11	36	33.30331443582213	0.3900226757369614	0.001508233452081963	[h:0.0001,a:0.0000]	38.0	0.0020313076880856275
http://www.dirtylaundry.ca	109	99	10	32.315358743174315	0.5810810810810811	0.013304325526088233	[h:0.0211,a:0.1433]	94.5	0.013094428953973242
http://www.foxtrotwine.com	109	95	14	32.315358743174315	0.5810810810810811	0.00929814189019729	[h:0.0292,a:0.1418]	94.5	0.00963067871623165
http://www.littlestraw.bc.ca	107	88	19	48.30471904855412	0.5771812080536913	0.00642070717133717	[h:0.0398,a:0.1359]	73.0	0.0070206124724316865
http://www.cedarcreek.bc.ca	111	63	48	44.7157582976481	0.5850340136054422	0.002823327499381711	[h:0.0935,a:0.1118]	110.0	0.003481992605365506
http://www.nichewinecompany.com	102	9	93	44.59715525827478	0.5639344262295082	0.0012679125086092174	[h:0.1306,a:0.0175]	39.0	0.001752185531595988
http://www.ancienthillwinery.com	92	60	32	39.54305039834284	0.5460317460317461	0.003001245439159008	[h:0.0648,a:0.1032]	13.0	0.0036585189058433235
